 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min
22,70,1,1,0,0,0,0,0,0,0,0,0,0,0,28571.42857,70,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,14285.71429,14285.71429,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0,0,0,0,0,0,0,0
53,169187,1,1,52,212,52,52,52,0,212,212,212,0,1560.403577,11.82123922,169187,0,169187,169187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,5.91061961,5.91061961,52,212,105.3333333,92.37604307,8533.333333,0,0,0,0,0,0,0,0,1,158,52,212,32,0,0,0,0,0,0,1,52,1,212,-1,-1,0,32,0,0,0,0,0,0,0,0
57092,63,1,1,0,0,0,0,0,0,0,0,0,0,0,31746.03175,63,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,15873.01587,15873.01587,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,122,33304,0,32,0,0,0,0,0,0,0,0
22,33,1,1,0,0,0,0,0,0,0,0,0,0,0,60606.06061,33,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,30303.0303,30303.0303,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0,0,0,0,0,0,0,0
22,11191994,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,424.6785693,4.735527914,215230.6538,574928.9222,1983695,3,9616084,480804.2,840439.4716,2032557,425,11200000,361027.3226,712508.6896,1983695,3,0,0,0,0,680,1032,1.876341249,2.859186665,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0,0,0,0,0,0,0,0
443,250453,11,6,1385,3843,949,0,125.9090909,285.035245,3235,0,640.5,1289.08227,20874.17599,67.87700686,15653.3125,25100.29013,71168,1,250453,25045.3,28574.22026,71238,1,194969,38993.8,36087.76686,72982,3,0,0,0,0,364,200,43.92041621,23.95659066,0,3235,290.4444444,776.0570948,602264.6144,0,0,0,1,0,0,0,0,0,307.5294118,125.9090909,640.5,364,0,0,0,0,0,0,11,1385,6,3843,65535,362,5,32,0,0,0,0,0,0,0,0
22,100,1,1,0,0,0,0,0,0,0,0,0,0,0,20000,100,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,10000,10000,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0,0,0,0,0,0,0,0
22,11751439,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,404.4611047,4.510085956,225989.2115,614688.9432,2435830,4,9272929,463646.45,815671.9229,2064313,321,11800000,379074.9032,763195.6958,2435830,4,0,0,0,0,680,1032,1.78701519,2.723070766,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0,0,0,0,0,0,0,0
22,11203065,21,33,2008,2745,640,0,95.61904762,140.0451628,976,0,83.18181818,217.2857356,424.258897,4.820109497,211378.5849,569775.1678,2134705,3,9578094,478904.7,835098.1372,2201031,745,11200000,350089.3438,703313.4112,2134705,3,0,0,0,0,680,1064,1.874487027,2.94562247,0,976,86.41818182,188.2012015,35419.69226,0,0,0,1,0,0,0,0,1,88.01851852,95.61904762,83.18181818,680,0,0,0,0,0,0,21,2008,33,2745,29200,247,16,32,0,0,0,0,0,0,0,0
22,11201013,20,33,2008,2745,640,0,100.4,141.9141327,976,0,83.18181818,217.2857356,424.3366203,4.73171489,215404.0962,576340.2869,2142467,3,9572284,503804.4211,852989.1363,2201010,722,11200000,350027.9375,705646.9717,2142467,3,0,0,0,0,648,1064,1.785552789,2.946162102,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,100.4,83.18181818,648,0,0,0,0,0,0,20,2008,33,2745,29200,247,16,32,0,0,0,0,0,0,0,0
22,11554537,21,31,2008,2745,640,0,95.61904762,140.0451628,976,0,88.5483871,223.315,411.3535661,4.500396684,226559.549,609767.2633,2468196,4,9043284,452164.2,794989.3733,2201364,571,11600000,385147.5667,760312.3384,2468196,4,0,0,0,0,680,1000,1.817467892,2.682928792,0,976,89.67924528,191.0076291,36483.91437,0,0,0,1,0,0,0,0,1,91.40384615,95.61904762,88.5483871,680,0,0,0,0,0,0,21,2008,31,2745,29200,247,16,32,0,0,0,0,0,0,0,0
53,100430,1,1,51,109,51,51,51,0,109,109,109,0,1593.149457,19.91436822,100430,0,100430,100430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,40,9.957184108,9.957184108,51,109,70.33333333,33.48631561,1121.333333,0,0,0,0,0,0,0,0,1,105.5,51,109,32,0,0,0,0,0,0,1,51,1,109,-1,-1,0,32,0,0,0,0,0,0,0,0
123,181,2,2,96,96,48,48,48,0,48,48,48,0,1060773.481,22099.44751,60.33333333,99.3042463,175,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,11049.72376,11049.72376,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,64,0,0,0,0,0,0,2,96,2,96,-1,-1,1,32,0,0,0,0,0,0,0,0
443,115661305,23,19,871,4328,523,0,37.86956522,116.8391685,1460,0,227.7894737,468.9567119,44.95021044,0.363129225,2821007.439,4552870.164,10200000,3,116000000,5257332.045,5122786.332,10200000,3,113000000,6253893.056,5121599.668,10200000,3,0,0,0,0,480,392,0.19885648,0.164272744,0,1460,120.9069767,332.7074944,110694.2769,0,0,0,1,0,0,0,0,0,123.7857143,37.86956522,227.7894737,480,0,0,0,0,0,0,23,871,19,4328,29200,31,4,20,27006.18182,30714.25983,118466,14998,10200000,51616.71298,10200000,10100000
53,105577,1,1,51,112,51,51,51,0,112,112,112,0,1543.896871,18.9435199,105577,0,105577,105577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,9.471759948,9.471759948,51,112,71.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,107,51,112,20,0,0,0,0,0,0,1,51,1,112,-1,-1,0,20,0,0,0,0,0,0,0,0
123,28771,1,1,48,48,48,48,48,0,48,48,48,0,3336.693198,69.51444163,28771,0,28771,28771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,32,34.75722081,34.75722081,48,48,48,0,0,0,0,0,0,0,0,0,0,1,72,48,48,40,0,0,0,0,0,0,1,48,1,48,-1,-1,0,40,0,0,0,0,0,0,0,0
53,46701,2,2,72,160,36,36,36,0,80,80,80,0,4967.773709,85.65127085,15567,26956.77275,46694,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,42.82563543,42.82563543,36,80,53.6,24.09979253,580.8,0,0,0,0,0,0,0,0,1,67,36,80,40,0,0,0,0,0,0,2,72,2,160,-1,-1,1,20,0,0,0,0,0,0,0,0
53,189,2,2,60,214,30,30,30,0,107,107,107,0,1449735.45,21164.02116,63,103.058236,182,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,10582.01058,10582.01058,30,107,60.8,42.17463693,1778.7,0,0,0,0,0,0,0,0,1,76,30,107,40,0,0,0,0,0,0,2,60,2,214,-1,-1,1,20,0,0,0,0,0,0,0,0
53,23715,1,1,56,84,56,56,56,0,84,84,84,0,5903.436643,84.33480919,23715,0,23715,23715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,42.1674046,42.1674046,56,84,65.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,98,56,84,32,0,0,0,0,0,0,1,56,1,84,-1,-1,0,32,0,0,0,0,0,0,0,0
465,2174290,16,22,1362,4520,362,0,85.125,87.59594739,3579,0,205.4545455,755.8210123,2705.250909,17.47696949,58764.59459,141471.8762,798692,1,2116604,141106.9333,220201.7784,854534,692,1811937,86282.71429,167653.079,798692,1,0,0,0,0,332,452,7.358723997,10.1182455,0,3579,150.8205128,568.2183083,322872.0459,0,0,0,1,0,0,0,0,1,154.7894737,85.125,205.4545455,332,0,0,0,0,0,0,16,1362,22,4520,8192,351,12,20,0,0,0,0,0,0,0,0
465,118,3,0,37,0,37,0,12.33333333,21.36195996,0,0,0,0,313559.322,25423.72881,59,15.55634919,70,48,118,59,15.55634919,70,48,0,0,0,0,0,0,0,0,0,60,0,25423.72881,0,0,37,9.25,18.5,342.25,0,0,0,0,1,0,0,0,0,12.33333333,12.33333333,0,60,0,0,0,0,0,0,3,37,0,0,255,-1,1,20,0,0,0,0,0,0,0,0
53,102119606,2,2,104,170,61,43,52,12.72792206,111,59,85,36.76955262,2.683128253,0.039169756,34000000,58900000,102000000,30541,102000000,102000000,0,102000000,102000000,102000000,102000000,0,102000000,102000000,0,0,0,0,52,40,0.019584878,0.019584878,43,111,63.4,27.94279871,780.8,0,0,0,0,0,0,0,0,1,79.25,52,85,52,0,0,0,0,0,0,2,104,2,170,-1,-1,1,20,30541,0,30541,30541,102000000,0,102000000,102000000
443,110551078,12,12,0,0,0,0,0,0,0,0,0,0,0,0.21709422,4806568.609,5105464.877,10000000,23834,111000000,10000000,14.47819677,10000000,10000000,111000000,10000000,4303.137564,10100000,10000000,0,0,0,0,384,384,0.10854711,0.10854711,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,384,0,0,0,0,0,0,12,0,12,0,320,65,0,32,26072.81818,4090.202215,35782,23834,10000000,4084.574552,10000000,10000000
137,1,2,0,124,0,62,62,62,0,0,0,0,0,124000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,62,62,62,0,0,0,0,0,0,0,0,0,0,0,93,62,0,40,0,0,0,0,0,0,2,124,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0
137,49,2,0,124,0,62,62,62,0,0,0,0,0,2530612.245,40816.32653,49,0,49,49,49,49,0,49,49,0,0,0,0,0,0,0,0,0,40,0,40816.32653,0,62,62,62,0,0,0,0,0,0,0,0,0,0,0,93,62,0,40,0,0,0,0,0,0,2,124,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0
137,61,13,0,650,0,50,50,50,0,0,0,0,0,10700000,213114.7541,5.083333333,13.52074724,48,1,61,5.083333333,13.52074724,48,1,0,0,0,0,0,0,0,0,0,260,0,213114.7541,0,50,50,50,0,0,0,0,0,0,0,0,0,0,0,53.84615385,50,0,260,0,0,0,0,0,0,13,650,0,0,-1,-1,12,20,0,0,0,0,0,0,0,0
137,62,13,0,650,0,50,50,50,0,0,0,0,0,10500000,209677.4194,5.166666667,13.49635192,48,1,62,5.166666667,13.49635192,48,1,0,0,0,0,0,0,0,0,0,260,0,209677.4194,0,50,50,50,0,0,0,0,0,0,0,0,0,0,0,53.84615385,50,0,260,0,0,0,0,0,0,13,650,0,0,-1,-1,12,20,0,0,0,0,0,0,0,0
53,39818571,2,2,98,161,51,47,49,2.828427125,94,67,80.5,19.09188309,6.504502635,0.100455639,13300000,22400000,39200000,60878,39800000,39800000,0,39800000,39800000,39200000,39200000,0,39200000,39200000,0,0,0,0,72,64,0.05022782,0.05022782,47,94,61.2,20.10472581,404.2,0,0,0,0,0,0,0,0,1,76.5,49,80.5,72,0,0,0,0,0,0,2,98,2,161,-1,-1,1,32,581767,0,581767,581767,39200000,0,39200000,39200000
53,51629,1,1,53,81,53,53,53,0,81,81,81,0,2595.440547,38.73791861,51629,0,51629,51629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,19.36895931,19.36895931,53,81,62.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,93.5,53,81,32,0,0,0,0,0,0,1,53,1,81,-1,-1,0,32,0,0,0,0,0,0,0,0
53,635595,1,1,52,97,52,52,52,0,97,97,97,0,234.4260103,3.146657856,635595,0,635595,635595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,1.573328928,1.573328928,52,97,67,25.98076211,675,0,0,0,0,0,0,0,0,1,100.5,52,97,32,0,0,0,0,0,0,1,52,1,97,-1,-1,0,32,0,0,0,0,0,0,0,0
53,50443,2,2,66,122,33,33,33,0,61,61,61,0,3726.978966,79.29742482,16814.33333,29117.21746,50436,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,39.64871241,39.64871241,33,61,44.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,55.25,33,61,40,0,0,0,0,0,0,2,66,2,122,-1,-1,1,20,0,0,0,0,0,0,0,0
443,402276,43,32,871,60240,389,0,20.25581395,72.92236349,4620,0,1882.5,1279.291866,151913.1144,186.4391612,5436.162162,14149.45876,83918,1,402276,9578,18057.51819,83918,1,323449,10433.83871,24403.05131,121025,3,0,0,0,0,1808,1032,106.8917857,79.54737543,0,4620,804.0921053,1239.559762,1536508.405,0,0,0,1,0,0,0,0,0,814.8133333,20.25581395,1882.5,1808,0,0,0,0,0,0,43,871,32,60240,65535,122,6,32,0,0,0,0,0,0,0,0
57095,70,1,1,0,0,0,0,0,0,0,0,0,0,0,28571.42857,70,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,14285.71429,14285.71429,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,122,33304,0,32,0,0,0,0,0,0,0,0
443,386458,78,108,871,165427,389,0,11.16666667,54.80293306,4344,0,1531.731481,608.750883,430313.2553,481.2942157,2088.962162,6405.385085,36973,1,386458,5018.935065,10209.23865,38032,1,327548,3061.196262,9738.120262,65835,2,0,0,0,0,3012,3464,201.8330582,279.4611575,0,4344,889.2941176,884.1334462,781691.9507,0,0,0,1,0,0,0,0,1,894.0752688,11.16666667,1531.731481,3012,0,0,0,0,0,0,78,871,108,165427,65535,122,6,32,0,0,0,0,0,0,0,0
443,395446,50,43,871,86533,389,0,17.42,67.88528439,2896,0,2012.395349,972.4426324,221026.3854,235.1774958,4298.326087,11345.70075,56176,1,395446,8070.326531,14794.98029,56176,1,310389,7390.214286,17613.00704,95976,16,0,0,0,0,2084,1384,126.4395139,108.7379819,0,2896,929.8297872,1195.087729,1428234.68,0,0,0,1,0,0,0,0,0,939.827957,17.42,2012.395349,2084,0,0,0,0,0,0,50,871,43,86533,65535,122,6,32,0,0,0,0,0,0,0,0
443,111251103,17,14,1152,1942,576,0,67.76470588,191.2928153,722,0,138.7142857,262.7061618,27.81096022,0.278648923,3708370.1,4868515.02,10000000,3,111000000,6951756.688,4699503.579,10000000,3,111000000,8555625.462,3808445.434,11100000,4,1,0,0,0,544,448,0.152807474,0.125841449,0,722,114.6875,236.9835216,56161.18952,0,1,0,0,1,0,0,0,0,118.3870968,67.76470588,138.7142857,544,0,0,0,0,0,0,17,1152,14,1942,777,307,1,32,116850.1818,303276.7882,1031233,22925,9994795.909,82205.92079,10000000,9747592
137,1561640,39,0,1950,0,50,50,50,0,0,0,0,0,1248.687277,24.97374555,41095.78947,176723.7302,795987,1,1561640,41095.78947,176723.7302,795987,1,0,0,0,0,0,0,0,0,0,1092,0,24.97374555,0,50,50,50,0,0,0,0,0,0,0,0,0,0,0,51.28205128,50,0,1092,0,0,0,0,0,0,39,1950,0,0,-1,-1,38,20,0,0,0,0,0,0,0,0
57094,66,1,1,0,0,0,0,0,0,0,0,0,0,0,30303.0303,66,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,15151.51515,15151.51515,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,122,33304,0,32,0,0,0,0,0,0,0,0
57093,86,1,1,0,0,0,0,0,0,0,0,0,0,0,23255.81395,86,0,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,11627.90698,11627.90698,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,122,33304,0,32,0,0,0,0,0,0,0,0
137,4,2,0,124,0,62,62,62,0,0,0,0,0,31000000,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,64,0,500000,0,62,62,62,0,0,0,0,0,0,0,0,0,0,0,93,62,0,64,0,0,0,0,0,0,2,124,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0
137,47,2,0,124,0,62,62,62,0,0,0,0,0,2638297.872,42553.19149,47,0,47,47,47,47,0,47,47,0,0,0,0,0,0,0,0,0,64,0,42553.19149,0,62,62,62,0,0,0,0,0,0,0,0,0,0,0,93,62,0,64,0,0,0,0,0,0,2,124,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0
137,21,13,0,650,0,50,50,50,0,0,0,0,0,31000000,619047.619,1.75,1.422226168,6,1,21,1.75,1.422226168,6,1,0,0,0,0,0,0,0,0,0,416,0,619047.619,0,50,50,50,0,0,0,0,0,0,0,0,0,0,0,53.84615385,50,0,416,0,0,0,0,0,0,13,650,0,0,-1,-1,12,32,0,0,0,0,0,0,0,0
137,62,13,0,650,0,50,50,50,0,0,0,0,0,10500000,209677.4194,5.166666667,13.49635192,48,1,62,5.166666667,13.49635192,48,1,0,0,0,0,0,0,0,0,0,416,0,209677.4194,0,50,50,50,0,0,0,0,0,0,0,0,0,0,0,53.84615385,50,0,416,0,0,0,0,0,0,13,650,0,0,-1,-1,12,32,0,0,0,0,0,0,0,0
22,11843513,23,32,2008,2745,640,0,87.30434783,136.3399611,976,0,85.78125,220.240592,401.3167377,4.643892399,219324.3148,605851.074,2456270,3,9343711,424714.1364,792318.8436,2064238,346,11800000,382044.7742,764431.2319,2456270,3,0,0,0,0,744,1032,1.941991367,2.701901032,0,976,84.875,186.8396554,34909.05682,0,0,0,1,0,0,0,0,1,86.41818182,87.30434783,85.78125,744,0,0,0,0,0,0,23,2008,32,2745,29200,247,16,32,0,0,0,0,0,0,0,0
22,90,1,1,0,0,0,0,0,0,0,0,0,0,0,22222.22222,90,0,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,11111.11111,11111.11111,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0,0,0,0,0,0,0,0
22,58,1,1,0,0,0,0,0,0,0,0,0,0,0,34482.75862,58,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,17241.37931,17241.37931,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0,0,0,0,0,0,0,0
22,115,1,1,0,0,0,0,0,0,0,0,0,0,0,17391.30435,115,0,115,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,8695.652174,8695.652174,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0,0,0,0,0,0,0,0
22,105,1,1,0,0,0,0,0,0,0,0,0,0,0,19047.61905,105,0,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,9523.809524,9523.809524,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0,0,0,0,0,0,0,0
22,129,1,1,0,0,0,0,0,0,0,0,0,0,0,15503.87597,129,0,129,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,7751.937984,7751.937984,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0,0,0,0,0,0,0,0
22,12016469,21,33,2008,2745,640,0,95.61904762,140.0451628,976,0,83.18181818,217.2857356,395.540487,4.493832589,226725.8302,618349.4306,2455263,2,10500000,524064.3,916371.7077,2506481,449,12000000,375511.5,764170.6127,2455263,3,0,0,0,0,680,1064,1.747601562,2.746231027,0,976,86.41818182,188.2012015,35419.69226,0,0,0,1,0,0,0,0,1,88.01851852,95.61904762,83.18181818,680,0,0,0,0,0,0,21,2008,33,2745,29200,247,16,32,0,0,0,0,0,0,0,0
22,11990639,22,32,2008,2745,640,0,91.27272727,138.1821372,976,0,85.78125,220.240592,396.3925526,4.503513116,226238.4717,619556.3258,2464238,3,10500000,497947.1429,903417.7425,2520970,446,12000000,386792.3226,775462.3922,2464238,3,0,0,0,0,712,1032,1.834764603,2.668748513,0,976,86.41818182,188.2012015,35419.69226,0,0,0,1,0,0,0,0,1,88.01851852,91.27272727,85.78125,712,0,0,0,0,0,0,22,2008,32,2745,29200,247,16,32,0,0,0,0,0,0,0,0
443,25174963,37,49,1041,84372,687,0,28.13513514,118.9811288,4380,0,1721.877551,1065.341859,3392.775592,3.416092409,296176.0353,1587603.783,9995316,1,20300000,564492.3333,2303273.513,10000000,70,25100000,523414.375,2123517.883,10100000,4,0,0,0,0,752,1016,1.469714176,1.946378233,0,4380,981.7586207,1163.59499,1353953.302,0,0,0,1,0,0,0,0,1,993.1744186,28.13513514,1721.877551,752,0,0,0,0,0,0,37,1041,49,84372,8192,230,5,20,259993.5,295400.2218,468873,51114,9900868.5,133568.9354,9995316,9806421
443,51,2,0,0,0,0,0,0,0,0,0,0,0,0,39215.68627,51,0,51,51,51,51,0,51,51,0,0,0,0,0,0,0,0,0,40,0,39215.68627,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,16293,-1,0,20,0,0,0,0,0,0,0,0
22,11998420,22,32,2008,2745,640,0,91.27272727,138.1821372,976,0,85.78125,220.240592,396.1354912,4.500592578,226385.283,619094.859,2463074,18,10500000,498234.2857,903947.943,2522057,230,12000000,387041.5806,774768.4006,2463074,18,0,0,0,0,712,1032,1.833574754,2.667017824,0,976,86.41818182,188.2012015,35419.69226,0,0,0,1,0,0,0,0,1,88.01851852,91.27272727,85.78125,712,0,0,0,0,0,0,22,2008,32,2745,29200,247,16,32,0,0,0,0,0,0,0,0
22,11745109,19,31,2008,2745,640,0,105.6842105,143.7671932,976,0,88.5483871,223.315,404.6790881,4.257091186,239696.102,632055.133,2460307,3,10200000,567176.6111,940530.0969,2506940,345,11700000,391499.4667,774497.8215,2460307,3,0,0,0,0,616,1000,1.617694651,2.639396535,0,976,93.19607843,193.9302988,37608.96078,0,0,0,1,0,0,0,0,1,95.06,105.6842105,88.5483871,616,0,0,0,0,0,0,19,2008,31,2745,29200,247,16,32,0,0,0,0,0,0,0,0
80,45396,1,1,0,0,0,0,0,0,0,0,0,0,0,44.05674509,45396,0,45396,45396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,22.02837254,22.02837254,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,20,0,0,0,0,0,0,1,0,1,0,16373,343,0,20,0,0,0,0,0,0,0,0
443,116532167,20,19,1898,1321,1576,0,94.9,352.4104814,1174,0,69.52631579,268.6241423,27.62327418,0.334671542,3066635.974,4532688.094,10000000,2,117000000,6133271.947,4865535.145,10100000,2,112000000,6204872.944,5030817.535,10100000,315,0,0,0,0,412,388,0.171626432,0.16304511,0,1576,80.475,306.8218382,94139.64038,0,0,0,1,0,0,0,0,0,82.53846154,94.9,69.52631579,412,0,0,0,0,0,0,20,1898,19,1321,8192,6236,15,20,176355.4545,217856.3635,833140,107684,9976388.182,58539.90268,10000000,9800681
443,60895415,16,12,928,3396,598,0,58,155.1927833,1627,0,283,591.1043593,71.00698796,0.459804732,2255385.741,4226917.75,10200000,33,60900000,4059694.333,5099331.891,10200000,204,60800000,5528192.091,5245628.395,10300000,211,0,0,0,0,520,392,0.262745561,0.197059171,0,1627,149.1034483,404.213906,163388.8818,0,0,0,1,0,0,0,0,0,154.4285714,58,283,520,0,0,0,0,0,0,16,928,12,3396,29200,114,3,32,135895.5,103718.3399,347080,84702,10000000,209257.04,10200000,9606724
80,115640232,16,14,444,746,433,0,27.75,108.0675715,746,0,53.28571429,199.3768865,10.29053626,0.259425284,3987594.207,4857976.14,10000000,43,116000000,7709348.8,4128783.948,10000000,99,110000000,8494704.769,3757313.31,10000000,20248,0,0,0,0,332,424,0.138360151,0.121065132,0,746,38.38709677,152.5707874,23277.84516,0,0,0,1,0,0,0,0,0,39.66666667,27.75,53.28571429,332,0,0,0,0,0,0,16,444,14,746,8192,343,12,20,61411.18182,74059.88356,284405,36686,9977627.545,58530.93429,10000000,9801414
443,260126,28,34,871,64624,389,0,31.10714286,89.00492674,2896,0,1900.705882,1067.676961,251781.8288,238.3460323,4264.360656,10225.41518,42379,1,260126,9634.296296,14172.56369,43761,1,206886,6269.272727,14838.04898,65079,17,0,0,0,0,908,1096,107.6401436,130.7058887,0,2896,1039.603175,1222.116205,1493568.017,0,0,0,1,0,0,0,0,1,1056.370968,31.10714286,1900.705882,908,0,0,0,0,0,0,28,871,34,64624,65535,122,6,32,0,0,0,0,0,0,0,0
57097,125,1,1,0,0,0,0,0,0,0,0,0,0,0,16000,125,0,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,8000,8000,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,122,33304,0,32,0,0,0,0,0,0,0,0
53844,3,2,0,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,6267,-1,0,20,0,0,0,0,0,0,0,0
53,161305,1,1,49,49,49,49,49,0,49,49,49,0,607.5447134,12.3988717,161305,0,161305,161305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,6.199435851,6.199435851,49,49,49,0,0,0,0,0,0,0,0,0,0,1,73.5,49,49,32,0,0,0,0,0,0,1,49,1,49,-1,-1,0,32,0,0,0,0,0,0,0,0
